date,vendor,daily_spend,annual_spend,satisfaction_score,sla_compliance_pct,contract_renewal_rate,delivered_value_ratio,incident_response_hrs,issue_resolution_days,penalty_occurrences,dispute_count,innovation_rating,cost_variance_pct,uptime_pct,contract_breach_count,vendor_longevity_years,savings_realized,spend_growth_rate,compliance_score
2025-06-02 16:08:17.716116,Blackboard,616.5190457994523,220000,4.029548465879701,91.8382009479342,79.90478734355209,0.9806315778973829,1.8640207431624973,3.809255452410827,0,1,4.23350665410343,-4.407849978644958,98.96437676581074,1,4,24054.7384243724,8.460016668209429,91.23583107412344
2025-06-02 16:08:17.716116,Cisco,565.5545535657552,200000,4.440317378999953,93.05552101824492,96.92651706464993,1.2144309107340279,4.488795459653744,0.8080146216535888,0,1,3.710513979120571,0.8022588560746833,98.9349200768878,0,5,35308.58195831007,8.585372500900297,86.63922128070256
2025-06-02 16:08:17.716116,Zoom,225.69741043530684,85000,4.271919707721997,91.08176859209244,94.07129113264409,0.8624546411314161,1.936422458154045,3.0130908909641283,2,0,3.53279430795338,-1.8331351298968297,97.10459402138939,1,9,9271.715127119223,6.5358490640112095,97.95574621919731
2025-06-02 16:08:17.716116,Oracle,401.1050666819003,150000,3.2576977105298144,95.55854382057946,96.38380597512666,0.8690863926315509,3.3931077195530013,1.2143157826559214,0,1,4.296337076948749,9.350729523562627,99.02771522060607,0,8,24547.78742316311,12.957395776547202,88.07626336999456
2025-06-02 16:08:17.716116,Salesforce,316.2050750798068,120000,4.394284086551142,90.53398412985328,82.94219006867755,1.135640288998829,3.001130313271161,3.076511775118346,2,1,4.584947501307552,-3.7005674041816388,98.69708329081011,0,4,46851.06637265682,9.583624630009691,90.53755386345536
2025-06-02 16:08:17.716116,VMware,252.74234441644694,95000,3.434270850420752,96.36003839127655,86.32591893409634,0.9159816894459065,7.397195534168248,2.2554337843941124,1,0,4.666750126874971,2.7590726345085095,99.65698511138254,1,4,20705.330103952772,2.943421924075807,88.60755797471975
2025-06-02 16:08:17.716116,ServiceNow,311.52089939598847,110000,3.4071018300478455,90.29074221551735,75.243329917698,1.0973231218119543,5.437882302119109,1.6204437538947716,2,1,4.6460931496577125,4.843320542002532,99.10636271014951,1,2,6946.919629319729,8.90730595403159,99.17192201850897
2025-06-03 16:08:17.716116,Microsoft,1266.6234979803721,450000,4.61350846303927,93.12023598466187,82.61465360220186,1.1388684483834421,5.839781566195194,3.539110872623031,1,0,4.228010401720666,5.534335212177686,97.12417478725234,0,6,14239.134783254558,14.716050671062078,97.00402079117468
2025-06-03 16:08:17.716116,AWS,913.8955412381696,320000,3.662553597615946,93.55046178803194,88.87211990640368,1.0847594755781371,5.881752056521876,2.2729101411395436,2,0,4.576874088255388,-4.218535280034539,99.82777216517441,1,5,37974.32166984857,9.578498003721485,93.47864978631624
2025-06-03 16:08:17.716116,Adobe,484.4063191882382,180000,4.333797085330525,86.30054461254943,99.53588469283989,0.8919986306430321,2.5656963950196268,4.794976114519126,1,1,3.3401853966973736,6.090719597243194,97.75135163272586,0,1,15198.936251522098,12.767471714263966,89.20478778181082
2025-06-03 16:08:17.716116,Blackboard,614.4967982497938,220000,3.8717366901151085,88.90556962981609,78.60118517881692,1.2860958642772518,4.408366582008139,1.0163974693557356,0,0,3.8145941554340017,0.8834105323005392,97.54357242673666,1,3,40266.784630245485,3.3496319977416817,85.02103551741584
2025-06-03 16:08:17.716116,Cisco,523.5035774469291,200000,3.9468583586642056,85.89575429001408,79.34761029529437,1.1639382213320388,4.102878685411781,2.6710786992316526,0,1,4.577037336302063,-6.828280978372581,97.51741230490856,1,8,47157.31747601797,6.545804472732897,86.389606344312
2025-06-03 16:08:17.716116,Zoom,226.37119799359954,85000,4.4335030848518375,85.43197601438142,93.14138894967434,1.2557322090963634,0.922863243285404,1.3388920059135139,0,0,3.218061029180908,2.3398304134448544,97.13400521105402,1,4,27653.0794947568,13.132581965450857,92.11435533270729
2025-06-03 16:08:17.716116,Oracle,396.2689939374591,150000,3.6917967648726924,95.0157109483079,77.80289525556911,0.9158713838343711,7.968328408031953,0.524905569108586,1,1,4.519441606124968,6.340617244488151,98.0082143716717,0,8,49689.973932025234,6.812711315892749,86.8647440358848
2025-06-03 16:08:17.716116,Salesforce,318.3708089083145,120000,4.114059414541149,95.66330698906569,91.57280456935223,1.087363249162218,7.897023318697021,1.3911527758391908,2,1,4.7505736096325775,5.377479096133467,99.52054714009552,1,5,18673.391699372376,-0.1502765838540725,96.13642455592091
2025-06-03 16:08:17.716116,VMware,251.25920447667886,95000,3.509787243642241,98.09657433875695,92.64705482282096,1.2376899889595434,1.545164436955179,2.2954118205258607,0,1,3.0193621705592992,-4.309540791225864,98.13495392341386,1,2,30491.940102206892,2.6634532494526635,85.69692493416318
2025-06-03 16:08:17.716116,ServiceNow,307.51717126999387,110000,4.439775717529876,97.43362450024459,87.13851499667456,1.2843293986672548,7.355481083993423,2.9810823129505923,2,1,3.0060688558058457,4.219890634784676,98.68921396710857,0,3,31740.445635855987,14.857121877854599,97.80728907794935
2025-06-04 16:08:17.716116,Microsoft,1288.7997455114325,450000,3.7570267111845665,87.22510632203227,94.92180284487813,1.1930985514845662,2.085867045541724,3.9413509436071075,0,1,3.219050289803346,0.03567195140417567,99.78410262250765,1,4,40491.454529906245,-4.421800267160869,95.9212211929389
2025-06-04 16:08:17.716116,AWS,915.8871133052035,320000,4.049197234317991,90.03187770408124,91.16626262217244,1.2581306075466097,1.825772379000072,2.3166239451021937,1,0,3.9933084644397856,0.8084402606111816,99.82316880801775,1,2,30513.047609286423,12.705251481083046,89.82107500264237
2025-06-04 16:08:17.716116,Adobe,501.7395880586757,180000,4.487175142997565,89.92487069683644,79.1085296382661,1.0514547709511368,3.1760129759997624,1.699080943064963,0,0,4.004306037403066,7.129553876868474,97.58399905752464,1,3,40749.41455560598,11.173843123782849,90.84647312793894
2025-06-04 16:08:17.716116,Blackboard,601.8740105416688,220000,4.208702354027756,96.76750648945547,96.22641880151095,0.8390226546759673,7.280467906498808,4.718734936269175,1,0,3.373501226509812,6.368296654069788,98.6402769675033,0,1,27803.95063685491,9.046836585852716,99.44837929492566
2025-06-04 16:08:17.716116,Cisco,528.4383476377021,200000,4.355829025091904,88.47485063202234,80.5176175939081,1.1167770398732855,6.319996410227536,4.900041690841981,1,0,3.31462993645995,-5.491946873460818,99.27655518781502,0,7,18293.360602952234,4.435664926528233,98.72332032371837
2025-06-04 16:08:17.716116,Zoom,238.82902637045896,85000,3.966186163313398,99.61025347722104,94.87186566294713,0.8029354555259411,1.3427544001520864,2.9928595496317785,2,0,4.6251175276723275,7.913740153112236,97.71954597175899,0,6,29092.88099464377,2.8393408103120077,96.80170077831643
2025-06-04 16:08:17.716116,Oracle,413.6270048645744,150000,4.279982884964647,85.9275854353806,89.64699196815236,0.9503556358247969,4.1997066904616025,1.499049728189771,2,0,3.294937675088431,-7.541921661669784,97.56335007613636,1,3,6509.027254539134,9.591544631373285,85.84761380287736
2025-06-04 16:08:17.716116,Salesforce,331.78708729818305,120000,4.515049402448028,88.4429866465005,79.89867368930489,0.9445890635261665,5.747099562695608,1.6467196397250945,2,0,3.268932200383028,-0.7760879209546694,98.86793813819925,0,6,41694.0481871488,13.748718375936278,87.90321638612457
2025-06-04 16:08:17.716116,VMware,267.02633173676855,95000,3.732893326043611,95.08319684887564,82.66693513156837,1.2311715664498608,3.103310640217846,4.3197381413783384,0,0,3.9766988181613843,8.575236764498932,98.4086155038849,0,2,47432.67191128452,8.869612612220434,92.50870509508678
2025-06-04 16:08:17.716116,ServiceNow,292.1770969485762,110000,4.700067651840682,86.22176951966784,84.25878191983236,0.9596097552278464,7.68821621928732,1.031521669215198,0,0,3.91286926413383,-9.050021827641972,99.17931039390895,1,9,40987.7975731376,-1.9053598204939548,89.88205064859763
2025-06-05 16:08:17.716116,Microsoft,1215.7395151855262,450000,4.200964366986221,96.77000612200824,80.77028152443397,0.9028914596913523,2.164269452180262,2.2172534339816092,1,0,3.026889908923099,5.6059517076500605,99.77088139204899,1,4,40083.84806388035,3.1886853790453777,87.16819884967477
2025-06-05 16:08:17.716116,AWS,902.5785687112675,320000,3.971401586688293,97.3211710397534,85.94247866900032,0.9085082042286531,1.7825376249033673,3.847647904516255,0,0,3.809205800929373,-0.1576648761733601,98.64341942980676,1,5,22017.451086396013,0.8482293021947012,90.8263577011844
2025-06-05 16:08:17.716116,Adobe,493.17841052965014,180000,3.494707816392422,90.86337443346844,84.6373610826731,0.9430019084211314,7.98872243601839,0.8313237904743112,2,1,3.3488772130728712,6.790479785703646,99.7334476426678,0,5,41813.81772618384,-0.17725626503318548,97.91645214677128
2025-06-05 16:08:17.716116,Blackboard,624.7263851681208,220000,4.605665937058222,90.08682684808595,79.06393599614131,1.0375885546899424,2.448807937447757,0.7348169536688223,2,0,3.938256623354575,-7.745289130520689,99.82355786429274,1,5,11135.332903252252,11.241284015793,98.92132443721188
2025-06-05 16:08:17.716116,Cisco,534.9470723925238,200000,3.4435296876548476,89.80488499533418,95.80621999071315,0.8875469464247988,6.345099401090256,3.7231846780694524,2,1,3.866634998697248,-2.6645943419810036,97.25492134651175,0,9,42490.60421719248,-4.355685395198988,87.08294342739245
2025-06-05 16:08:17.716116,Zoom,240.99218579148152,85000,4.796841220583679,85.83155178414128,92.53130160250767,0.9828665572321134,3.2321768560637585,3.3920113663657467,1,1,3.5496751017607275,4.10708688134422,98.90127016323531,0,6,18261.69867673816,-4.267415552725506,98.19673965317442
2025-06-05 16:08:17.716116,Oracle,424.3160528651171,150000,3.823152806768342,87.76322196670765,91.88834107621177,0.8393804518178196,3.6781606665410638,0.8863804469301402,0,1,3.05441676761926,2.5847675126862324,99.0128846641353,0,7,10475.29857279902,-3.489696038768837,87.50100416673794
2025-06-05 16:08:17.716116,Salesforce,331.6056204925355,120000,3.5223525740364585,89.10112531851867,92.56364865465312,0.924172413515068,3.481452420916768,4.679804118651066,1,1,3.743861610677904,8.136652097141969,97.26133163881993,1,3,44980.124606485246,-3.9123648963722313,94.42211983765004
2025-06-05 16:08:17.716116,VMware,258.10456838777816,95000,4.746597754493347,99.31205004656853,79.25618160565041,0.9407342353090201,2.5509342707204357,0.9528243226777446,1,0,4.026162821459051,1.4595651931910858,98.9822455156743,0,4,33011.75956065774,13.276185763481053,91.82486468474102
2025-06-05 16:08:17.716116,ServiceNow,289.51736130546806,110000,3.3461048454383304,89.19810871737248,93.81311565743351,0.9304998276587954,6.607481842258784,4.188466161346838,1,1,3.601577685807949,1.953343054180717,99.42348514538085,0,6,47904.05944969711,7.918005498832114,90.97221634458467
2025-06-06 16:08:17.716116,Microsoft,1233.6188098606774,450000,3.855507244520658,91.14790433402867,89.89041527105302,0.8301202484285852,1.8153284373872163,1.5216780641158656,1,0,3.742115059154621,4.44409119336926,97.77494631243489,0,2,7494.901076850397,-4.773738284533742,85.57039009809006
2025-06-06 16:08:17.716116,AWS,908.1565523066524,320000,4.385312960225569,99.83937437188084,75.50781820304266,1.2245007755376598,5.720422469496826,3.3815409416442184,2,0,3.7534548295799572,6.911223810206085,99.13331679600125,0,9,15316.469284105176,9.42431181112296,99.55356737088836
2025-06-06 16:08:17.716116,Adobe,508.7026592408361,180000,3.259972883476711,89.71822945019909,75.71449226126309,0.8200834834654929,1.096364781233104,1.7434711803675285,2,1,3.800907026469776,-1.9013781106740772,99.3065129454111,1,8,7995.576398048603,13.10243704493972,95.03660699211113
2025-06-06 16:08:17.716116,Blackboard,613.0537050380653,220000,3.2468438778773026,98.97136085978012,94.29562639826165,1.1821574089031737,7.339472310102827,3.1016892474063837,1,1,3.961358337171001,5.544814066343118,99.29850264771642,0,6,14813.616198188802,11.377681826940702,94.70862352315295
2025-06-06 16:08:17.716116,Cisco,532.6718915558854,200000,4.017095564587473,99.85837432814309,83.20949597700992,0.8582803073854255,0.6625056288812599,1.3308456072219332,1,0,4.716136889732631,-6.876905016049875,99.57932631621651,0,6,16535.907586460184,7.229961239804062,87.39590777168218
2025-06-06 16:08:17.716116,Zoom,230.31636402527576,85000,3.345805267961864,93.63497024342695,83.6469371632047,1.22607504180608,1.8636235872442082,1.7599462898959028,1,1,4.12764556047206,-7.765056324750256,97.56617744572995,1,4,8348.653694117307,9.863273441889591,86.5650023362662
2025-06-06 16:08:17.716116,Oracle,414.4721408048139,150000,4.896276074491013,87.59100431115611,81.52715796665785,1.2492133269945265,5.197149008782039,2.7163908446193985,2,0,3.5909906892766443,7.106435639038267,99.22835438485025,0,5,46928.41692022106,6.562217210853509,92.67815662817975
2025-06-06 16:08:17.716116,Salesforce,344.40635843289886,120000,3.5502239925528576,87.1153257806458,79.05707173834459,1.294721004008098,5.391882911732707,1.8766529684668094,1,1,3.1132771801813437,-7.361053425919848,99.71543601819698,1,6,47370.188052679856,3.4746187291041757,94.01855869091816
2025-06-06 16:08:17.716116,VMware,259.8489779739463,95000,4.698355174029294,99.77159011887493,98.31938019125924,1.09902792389131,0.9635148289116625,3.27886975859966,1,0,3.2776429472713984,-6.1731060362173,98.08684532895373,1,8,20009.915337818213,4.045342146720651,85.70933549627401
2025-06-06 16:08:17.716116,ServiceNow,304.9790022136128,110000,4.316954001360102,86.48091320594423,94.62792889982995,1.1237297788309928,4.172970719610225,2.9878694338169574,0,0,3.107585887455468,4.702989218617672,98.53031380427281,1,2,30622.80767618084,4.131841244324367,97.64330675413777
2025-06-07 16:08:17.716116,Microsoft,1174.2250126425272,450000,3.419321446918222,97.6002991191934,93.30071464119982,1.008068349102163,7.166388932933038,2.0815622944042422,0,1,4.268668940651832,-6.313362147715276,97.85170669113053,0,3,13253.668420703767,-1.5285075630475098,92.19423210600812
2025-06-07 16:08:17.716116,AWS,840.9597692701668,320000,4.720864521273435,86.49222216085582,90.41393692101985,0.9698909282226591,6.532046641032753,3.1541483559539234,2,0,4.967745969089622,-8.675380230689386,98.72758104665972,0,7,36092.86894458577,9.79539263284386,85.48136716869229
2025-06-07 16:08:17.716116,Adobe,469.54667653628854,180000,3.261387190369728,99.77668614242586,99.48799401852128,0.9672544628821309,2.6823636219937166,1.1568143548302992,1,0,3.740299861094541,4.965656335180672,99.59021772323,0,4,17492.812532674547,2.1220209804918566,96.78224028748457
2025-06-07 16:08:17.716116,Blackboard,632.2251165441604,220000,3.512760992949659,90.08868776651022,82.00503866361531,0.8220336972961378,2.1441414270099153,4.557262745231629,1,0,3.3351946302295126,-2.6767397476741923,97.92930113526316,0,8,32999.36943370223,6.145955207305732,91.40486999107557
2025-06-07 16:08:17.716116,Cisco,567.4245659237382,200000,4.253509278021943,88.86317787025436,84.34261842999672,0.8750783648915665,4.9352995483262285,3.1398308958677643,1,0,4.711633402084025,6.738840669198957,98.64136743590757,0,4,39899.38747857251,-3.166303380886284,89.50896842766784
2025-06-07 16:08:17.716116,Zoom,225.17058770949922,85000,4.06949508038838,97.48125255382585,80.76779924124395,1.1654517675853637,3.5436799728986634,4.56383705161421,1,0,4.953106011191327,-5.086604485444379,99.762635550934,0,9,32988.53580351706,-1.5098357310551935,96.39677680208237
2025-06-07 16:08:17.716116,Oracle,430.6130315357528,150000,4.538624397866604,94.1753714631547,86.20534938532674,0.972618153903377,3.642594623888871,1.9772974074425107,2,1,4.786222246454996,8.993153714194772,98.25090334250447,0,6,30960.293946912003,8.021763547566774,85.03684511337809
