date,initiative,alignment_score,mission_relevance_rating,student_experience_impact,underserved_benefit_index,equity_advancement_score,learning_outcomes_improvement_pct,digital_inclusion_rating,retention_projection_pct,community_engagement_level,grant_funder_fit,stakeholder_support_level,sustainability_factor,accessibility_rating,holistic_support_integration,cost_per_student_benefited
2025-05-30 16:08:17.716116,LMS Modernization,6.731727320356812,3.8423532852167126,7.442489891823214,0.5187246963398569,5.372322475305045,3.6677181564193218,3.03593430602171,1.6697937548821005,6.171414105469381,3.1485308208822627,3.603588365171275,6.498316603116928,3.7570700033516617,5.653103043447167,137.62825907957557
2025-05-30 16:08:17.716116,Mobile App Development,7.328031535819227,3.5246663770411777,6.642044658023937,0.5064552593950511,5.934641509961783,3.2117908269597066,3.2491122797496215,1.298910685216093,5.78557874070353,3.463587360372252,3.7526233599926284,6.927147663023386,3.818441149003783,5.581356284674412,135.14041731726914
2025-05-30 16:08:17.716116,Library Digital Access,7.534538884454877,3.3751062076257936,6.271163562052915,0.5724536586668569,5.942779018768979,4.336557716938127,3.613814845309372,1.8976376292823087,5.92308775992685,3.355280994512653,3.429782292100642,6.182287328511232,3.647741036522239,6.155361680350124,149.47637141290647
2025-05-30 16:08:17.716116,Cloud Migration,6.910374112642342,3.7646850067235533,6.839846595177449,0.5053065582579743,5.848492136979919,4.873823873696076,2.78014945297016,1.763135879873757,5.89461011956647,3.1841739572727947,3.9414880178576603,6.227138215042813,3.8023963853026648,6.273374100962325,155.34023017386684
2025-05-30 16:08:17.716116,Data Analytics Platform,7.390429023641868,3.3701580717717547,6.379763301276319,0.5464966658299462,5.901035772303234,7.520787371726035,2.9591935112636794,2.1902342413827753,5.553762939972608,3.1742450973287144,3.6885785497225583,6.021775641722451,4.0477470293153255,5.693988578938906,153.8832630355591
2025-05-30 16:08:17.716116,Virtual Reality Lab,7.622292286025314,3.506991568983205,7.188078186047646,0.6979009995673571,5.643043286327845,4.32794023736273,3.124918697535891,2.0417811828382426,5.283979353258163,3.1598787444984247,3.4134234673518327,5.9674874542076495,3.8382179236469667,6.059201849442967,144.58984671580532
2025-05-31 16:08:17.716116,Student Portal Upgrade,6.581230290036414,3.455601170668892,7.534859888350322,0.4732599201323153,5.915029693603903,4.692803716974856,3.1568370720973737,2.6687859490293673,5.238125512796008,2.9320362466245022,3.458214817019962,6.2924874899636105,3.801123134007816,6.66291009241662,138.0069189693845
2025-05-31 16:08:17.716116,AI Tutoring,7.743964645199054,3.6076845840678105,6.806925754759236,0.5761501301863743,5.12155070187006,5.780614821969134,3.0309364573424795,1.786938984737989,6.392605627175923,3.4115404090989823,3.364251006478893,6.316749407440704,3.9299590435005785,6.050603216408925,135.26926199843257
2025-05-31 16:08:17.716116,LMS Modernization,8.411588716306117,3.47286672046921,6.570123156022013,0.5525112038109491,5.647826899008898,6.4726153829286135,2.8473403248376874,2.251994684519431,5.302676033086049,3.445996785327302,3.639942310397639,6.466008964404364,3.666862428111256,6.254783008581158,149.69347185938778
2025-05-31 16:08:17.716116,Mobile App Development,6.7611765149378495,3.5628594061415115,6.8842653522373105,0.5130539431268729,5.8172320578277805,6.548693801089792,3.398058391010591,1.5752740565574825,6.080989729724444,3.3185611727370277,3.404430938298948,6.448997062110876,3.805302356321442,6.591090664863762,143.80310555007367
2025-05-31 16:08:17.716116,Library Digital Access,6.617413360403994,3.479310644474023,7.02320412961107,0.625282187381166,5.859971652994286,5.652230530163754,3.2740550647583166,2.4585701778353655,6.5985578469419695,3.5115703254301764,3.4402109327933963,6.505174874264713,3.991706202407854,5.480150341334644,147.56233485182685
2025-05-31 16:08:17.716116,Cloud Migration,8.484356246221605,3.92816030547181,6.702110902645988,0.33993867738239575,5.887297028161022,5.898812611098884,2.8744805754785334,3.3043787647226,5.448278919548147,3.4989611871315334,3.5022682674703054,6.710376369409173,3.821777216222813,5.784526432684417,144.234102704081
2025-05-31 16:08:17.716116,Data Analytics Platform,7.883319751937139,3.4796657286569284,6.334858732595995,0.5679748388272178,6.830686812979449,6.8903331325089345,2.833979674830288,1.743465262146215,6.2145408676227785,3.134131266524081,3.478909792910877,5.880971540608681,3.89373686030816,6.050980559200645,158.86001539160915
2025-05-31 16:08:17.716116,Virtual Reality Lab,7.935069552393479,3.732492019148718,7.087242768389941,0.4679236485958279,6.0591966985170655,5.3803004913465315,3.054506829590656,2.4755031721828824,5.335273379707128,3.296002258234349,3.4109914360229237,6.681804570061554,3.8586725248741196,5.476874552387301,151.7827107228315
2025-06-01 16:08:17.716116,Student Portal Upgrade,8.232028283535634,3.7462480802842077,5.992767177000851,0.38348838182735656,6.361660205410268,5.415823904165356,3.019131971330968,0.9526959320971864,5.085667617055321,3.507599924138518,3.62377929716704,7.576220592549513,3.91972795869081,6.263788057149808,131.68161590581082
2025-06-01 16:08:17.716116,AI Tutoring,7.717165243659678,3.514953205054471,6.019284036740286,0.639570946249358,6.129875767046056,5.679659906535272,2.883969237612549,2.378786673829347,5.518154989750998,3.706022717075043,3.4292255970138887,6.234033418064795,3.8585396321148697,5.985167243142545,149.7486318427281
2025-06-01 16:08:17.716116,LMS Modernization,8.370591088088386,3.3377154942437732,6.63894901253543,0.44736125723490144,5.765727797835884,5.1261060039261235,3.05154757267034,3.0879140682967248,5.337188566396102,3.1999479179211705,3.1673951588523783,6.810057434224288,3.8451557212944882,6.396361877826885,149.77541277717805
2025-06-01 16:08:17.716116,Mobile App Development,6.64339715320139,3.8800522645754754,6.733548395662459,0.5469787300359987,6.978959645594763,4.77553955882303,2.772485630020838,1.6537541535009401,5.5824886819645805,3.2266536636943135,3.8647778679343445,6.777383724381599,3.687518230631423,5.758337131039558,141.4117566619948
2025-06-01 16:08:17.716116,Library Digital Access,7.416520928984007,3.3928363183603385,5.973580497019301,0.5248033377315883,5.869720135356737,4.002409806980131,3.3702900971128655,2.1657884767165525,6.59397744961581,3.4747674857323543,3.4473246189104394,7.505444690012679,3.9435226058792394,5.810264501962658,144.21378777683887
2025-06-01 16:08:17.716116,Cloud Migration,7.69884044878474,3.4899548120137878,7.098061242616449,0.5491549862340891,6.6234889546355795,5.8976322510331975,2.9135752284595196,1.3904016560795651,5.234098273457167,3.671954490963309,3.7355229934469567,6.642022527779594,3.9719564868576978,6.115427703908711,148.49842812850738
2025-06-01 16:08:17.716116,Data Analytics Platform,7.741548725374474,3.4507781273656786,6.13799392580208,0.5536072288418432,6.10945700288073,5.026240156978983,3.156620844766942,2.0092022631464235,5.993115678763864,3.008287914860288,3.284450962914587,5.922538798311997,3.834117085640056,5.426662328910164,164.77770463650322
2025-06-01 16:08:17.716116,Virtual Reality Lab,8.401480701776606,3.612188097190681,7.046013562208076,0.4247255239960399,6.678327509155019,4.958674014928135,3.0394046916783406,2.1005871758916674,5.242731488890116,3.3660929029807813,3.4313759888160744,6.450837770925167,3.6060414264806377,6.286357178585964,146.33413062396627
2025-06-02 16:08:17.716116,Student Portal Upgrade,7.096347247485773,3.496271103665754,6.3769685696840686,0.3585931882600467,6.943662318285453,6.767727948131215,3.2086701099424415,2.8882467777188685,5.382753700328003,3.2641385158390053,3.445707170674178,6.735787237494129,3.939391567184599,6.094323588678966,133.59764337989557
2025-06-02 16:08:17.716116,AI Tutoring,7.773280075836272,3.422966777777084,7.0765902705262045,0.700658662556268,6.66503804645823,5.136017352874754,3.0888466920777335,2.2159836017513395,5.182792759788229,3.159874304013581,3.5223098815311733,6.498476073135079,3.721520317488878,6.154443913623724,145.89774385748296
2025-06-02 16:08:17.716116,LMS Modernization,6.439257555417732,3.5191749899012486,5.435570692736591,0.4113775413045291,5.540237597275719,5.11980917827217,2.929515903519862,2.095148396193608,6.580823086226451,3.072529027791402,3.772659247449113,6.909275463887402,3.8821823710350984,6.747917622099308,141.92925877281067
2025-06-02 16:08:17.716116,Mobile App Development,7.491405890868287,3.3745643516249992,5.417996049885899,0.5236266141897037,6.9923207743221285,3.9681077023882043,2.809192974691987,2.4136192279326183,5.519009057285123,3.5662689998110317,3.450582472077258,7.376039749986997,3.888437913668677,6.697043811053511,138.45067305743672
2025-06-02 16:08:17.716116,Library Digital Access,7.454734079203074,3.5765492685697504,6.786211742180263,0.4402992817421923,5.880378891332672,6.892179024817016,3.2464100556295503,1.6488180114112772,5.7639463478146515,3.507702258607899,3.406232702880611,6.874252896654163,3.9010166771353143,5.287137892202598,138.72449632810398
2025-06-02 16:08:17.716116,Cloud Migration,7.3022448557678645,3.543984767346826,6.335073267714676,0.5524632726935885,5.971739282717783,3.7922277030215588,2.52332495073074,1.994592955571697,5.709073967021449,3.2649946373869287,3.335928721108046,7.026411159607442,3.8041138535799566,6.557484482394181,155.3845541599016
2025-06-02 16:08:17.716116,Data Analytics Platform,7.976013575344949,3.6718761245860296,6.015266640161692,0.49292197283439576,6.877472130729334,5.104310871062931,2.7578913368884264,2.6216425556928646,5.9005665529724585,3.243883283032165,3.495501902808236,6.725551950648333,3.91917579529507,6.171479406667027,152.29217258370926
2025-06-02 16:08:17.716116,Virtual Reality Lab,8.399156262804267,3.489763719774131,7.954503591304597,0.6947406967372428,5.895282039591681,7.391999880834974,2.95910979807962,3.4825925159779367,5.503443232668775,3.368849207849549,3.651774472765489,6.418701653401786,3.888890176551626,6.71215379114298,147.33896708252803
2025-06-03 16:08:17.716116,Student Portal Upgrade,7.71332847106398,3.7172026871087107,6.0820714511984795,0.5249046747787063,6.794000763914346,5.161558411121886,3.2023059745345415,1.5011980571751236,5.716873088989128,3.254353211617671,3.5760111116863555,6.553816629817637,3.978621951398506,5.711008181337186,142.10155950074932
2025-06-03 16:08:17.716116,AI Tutoring,7.191083811741432,3.290722867204467,6.603060376443372,0.42234802577464,6.287671876439341,5.711442347983013,3.1140407352421207,2.6185154834022044,4.496651184154688,3.5814874458084303,3.5538970598461046,6.9804633805797875,3.7550421429882013,5.527380002464312,150.6957662937282
2025-06-03 16:08:17.716116,LMS Modernization,7.9446447738879,3.3092938298076913,6.936058277391645,0.5865617695383143,6.479247681471268,5.592492996051913,3.144492189032664,3.185076130920318,5.374533216547745,3.4576689562683907,3.6501689123713,5.95141343851411,3.712501953922588,6.248917113288034,129.60883738822073
2025-06-03 16:08:17.716116,Mobile App Development,6.384342916648645,4.2153116414041385,6.154195108058216,0.6083879705400582,6.28190173876925,7.766232782548437,3.460785822249472,2.610377533064629,4.955521854711133,3.589151874065574,3.317568193719763,7.173247830922302,3.755952903446527,5.915354383783092,168.8556321582183
2025-06-03 16:08:17.716116,Library Digital Access,7.705351696123025,3.3987398570443537,6.528220623137899,0.5403262509679908,5.7382455128607,6.091879117138232,2.919449710313772,1.2591595174526948,5.55579675708896,3.1611432733763216,3.595045963611234,6.537370981902682,3.941522259693296,6.523197400572038,125.51426965404208
2025-06-03 16:08:17.716116,Cloud Migration,7.558315335455337,3.4660352740161064,6.484401791532952,0.33726268166614004,4.578972714826221,6.935762360479098,3.035058283023252,2.4757718105980837,5.320895483827653,2.9951692826195035,3.4567867709871356,6.130878985203541,3.915790390862338,6.332517920088316,152.21627896873397
2025-06-03 16:08:17.716116,Data Analytics Platform,7.7758006382225675,3.166819098982574,6.454838360259605,0.43439702979334804,6.248565078564042,4.783753027218346,3.144238304761636,2.5081596859472017,5.537018671373075,3.338364748779706,3.641192794215552,6.699187343913269,3.8905611807523717,6.495680978319966,141.9470063663455
2025-06-03 16:08:17.716116,Virtual Reality Lab,7.211194748453866,3.6244428151757404,6.348191079501511,0.5155244687266731,6.097730658137705,7.126139449701627,3.234125074323255,2.946379119085646,5.870451335565097,3.339831525388237,3.6490606369406806,6.4086348907752475,3.740817674615593,6.455246982070261,150.71585820723834
2025-06-04 16:08:17.716116,Student Portal Upgrade,8.312559321192436,3.73763274759235,6.446843863768337,0.40833100068957445,6.372194755177501,5.552447531567876,2.9867039509346993,2.668646808175469,5.103902453634799,3.1750506018523588,4.149534511197025,6.172623237728333,3.9101162616969996,6.700397653274471,153.19515303288193
2025-06-04 16:08:17.716116,AI Tutoring,7.937324467456125,3.656289618286635,6.656760875849765,0.663449718929538,6.888595035056545,6.531004681021534,3.4189726207542104,2.8719518689274803,5.531394754916467,3.1607410314481323,3.6531434530097733,6.810327220269641,3.9122081807833573,6.964187076532384,140.94973612981275
2025-06-04 16:08:17.716116,LMS Modernization,7.522898625188466,3.625797610896539,6.590642891504135,0.33658607061315315,5.967374837848626,4.543466030881307,3.372518301180371,1.9819506678956835,5.676666202307226,3.3092375994003715,3.6788422409062322,6.794866655809909,3.897301181420477,5.758039713012432,141.9825875122899
2025-06-04 16:08:17.716116,Mobile App Development,6.905492873426571,3.641708214005054,6.279822988425543,0.6546337944597078,5.209002953695168,7.451926394973826,3.1456120954336866,2.2423547940627335,5.973044154013174,3.5912984336237037,3.9563458859582217,6.66260197436676,3.6664316250574602,6.155701760475769,139.42954850981718
2025-06-04 16:08:17.716116,Library Digital Access,7.926724085651424,3.4832619843803516,6.099050783138562,0.46749835853935173,6.880556833364472,5.657765021455964,3.295465097267109,2.188807728421285,6.286372618289864,3.125156016118425,3.4277007155561403,7.34821841496933,3.9980798679354956,5.244348351208555,154.67462203116193
2025-06-04 16:08:17.716116,Cloud Migration,6.929340781387937,3.7787384839859985,7.183472841814773,0.6774434790961942,7.049707901878988,5.763111208701184,3.0493414294634165,2.3850543565184497,5.634941287938426,3.2469807473363814,3.5417755613000037,7.228478988868238,3.736479717374706,6.737776805767407,144.64093495016962
2025-06-04 16:08:17.716116,Data Analytics Platform,6.862776884100997,3.6848340160030255,5.8882309354241835,0.5284522923671483,7.257923851450647,5.079228171378118,3.024002286690331,2.788828789545722,6.01539076604779,3.4260237474642374,3.488145235604328,6.902144550735587,3.8090030767417002,6.431139689816488,143.42610739315586
2025-06-04 16:08:17.716116,Virtual Reality Lab,7.980817951433027,3.7467846171795545,6.8825806109825765,0.4428678158906526,5.443902426153618,4.394887690884423,2.9042222851686303,3.8914397442313184,6.027447610610899,3.3441995886811156,3.468502991860837,7.133603979256135,3.8466796035545885,6.368799352373663,150.71576976112425
2025-06-05 16:08:17.716116,Student Portal Upgrade,7.82374260993002,3.590580098511659,6.185013681070078,0.5290652600630025,6.7739552125183975,6.36945850058528,3.178967096185106,2.8691588643464496,5.132010700111589,3.2833588326482825,3.5841178678138785,6.156761326080715,3.9283997943630027,6.572157049172401,145.48735666273694
2025-06-05 16:08:17.716116,AI Tutoring,7.71586574018961,3.457953211670822,6.3999865507379745,0.3868362348268677,6.1381611203986095,5.018830225014313,2.954814688283642,2.4892435903861987,5.545363517018862,3.0339181408619837,3.481487958086826,6.62608994680768,3.767201603210585,6.406307544510389,144.60248010844037
2025-06-05 16:08:17.716116,LMS Modernization,7.178008418217949,3.7328377763478526,7.386008982152266,0.5159935844039413,6.125123642420866,5.296532696374349,3.0103755857278225,1.9935048387876628,5.788244795268084,3.163041933592033,3.0724060112839817,7.708036703690497,4.046657286866366,6.286551392121528,130.8495505212506
2025-06-05 16:08:17.716116,Mobile App Development,8.764927001693897,3.680828405740381,6.508886032264659,0.6743882735017499,5.73298746051173,3.538583923009601,2.9847411143222953,2.8215017502822706,6.8703346179785365,3.172819127926759,3.359367271180178,6.708706256106431,3.8757826484726774,7.172657268122945,146.38751077665302
2025-06-05 16:08:17.716116,Library Digital Access,8.671907331841423,3.852083149865401,7.154094334421099,0.37666635227763434,6.0335868418193614,5.871561806241036,2.5916707532798045,2.1283444193502468,5.569690455558805,3.158513673699005,4.0149679162445615,6.940333878499095,3.856278796236027,5.311349728813178,138.5465217550761
2025-06-05 16:08:17.716116,Cloud Migration,8.413133256543913,3.455178327770129,6.493246218407309,0.39299082921771433,6.314013204718369,5.935276374611319,3.152369320063282,1.8726636764546511,5.986134060422108,3.2331554897008337,3.6398502891311115,7.087585434174309,3.918971263109998,6.557671744538174,150.74953502449807
2025-06-05 16:08:17.716116,Data Analytics Platform,8.052169757610566,3.771969787135873,7.292653135279006,0.5665461494969113,6.651538833812452,5.786636965547112,3.2529978021328683,2.2328749816775857,4.850358151805858,3.6055871912667503,3.6310939193391447,6.777047223727493,3.9668026626572055,5.8990532343832145,142.7780771319077
2025-06-05 16:08:17.716116,Virtual Reality Lab,7.3232962184168695,3.5394631516810016,6.496883374185783,0.4676767269932693,6.424472868745195,3.7537495950161093,3.378929789690503,2.105642380497524,5.973814800932613,3.4239833369943846,3.5328879955133656,6.909416813516412,3.768634022666165,5.957012741955104,141.4256041336437
2025-06-06 16:08:17.716116,Student Portal Upgrade,7.859094058820967,3.5199262309640114,6.638833291683799,0.609282985726469,6.461907307663328,8.04098347033486,2.95075399924653,1.8847644576746554,6.719354372681582,3.384345356793224,3.871895424061994,6.217072044292127,3.8390997723587947,6.330635198938446,142.97008025053725
2025-06-06 16:08:17.716116,AI Tutoring,7.593816193941876,3.271208373024793,6.662459577951618,0.5604935679404259,6.09515744848158,6.68331449663753,3.328569498325378,2.6365665293172156,5.400410326746162,3.4034419057724143,3.7049499410360913,6.769106205783659,3.813319234517006,6.685926484890887,147.25189843780117
2025-06-06 16:08:17.716116,LMS Modernization,7.432343579949411,3.6189861557396372,6.258713829991813,0.3376790069577438,5.500064935377568,5.965295830414026,3.0720846858700193,2.7374601466721753,6.179088039501634,3.4013907194963355,3.4767356021873126,6.925671664438831,3.8491039355356707,6.102411060107466,153.47219748961896
2025-06-06 16:08:17.716116,Mobile App Development,7.917072044255927,3.504452197664664,6.3109871032365845,0.6650523636035334,6.241979524574482,4.558118859505702,3.0435337702711753,1.6520406457841954,4.457788768253686,3.5227816538293824,3.4295073761203,6.110345730312973,3.8313529644131856,6.095221274712926,137.02387305257994
2025-06-06 16:08:17.716116,Library Digital Access,7.178812598235529,3.5796399390524516,6.599813652336682,0.6958563483989205,6.080992052068683,5.661566673751352,2.948839227904478,2.85127400718709,6.596465291089684,3.3126104695649463,3.4794916909234836,6.810037874954215,3.935630816441413,7.709138132154769,141.47429252837986
2025-06-06 16:08:17.716116,Cloud Migration,7.4613855724647475,3.3568550754508553,6.570145910387526,0.48425986512941477,6.53706106877965,5.433730982788658,2.927938734930321,1.9985601221989469,5.552583555885407,3.483000138534803,3.641174163140004,6.954792091100547,3.889276038798687,6.462493430269264,139.43986431340076
2025-06-06 16:08:17.716116,Data Analytics Platform,7.201260936585612,3.4200651177287686,6.275111811662873,0.6527782070622477,6.752430108973354,5.2764392302134855,3.1652795324068097,2.8761661486647028,5.468264837882439,3.3072281714549674,3.4155584205655067,6.28358010285634,3.9551031918718285,6.296175647134252,143.25518226405032
2025-06-06 16:08:17.716116,Virtual Reality Lab,8.200526467999435,3.502120982628738,7.076979766975633,0.4437264788814513,6.055055431063418,4.9797896577424305,2.97338710381589,3.4173224970552987,5.128523284287356,3.1920611358113637,3.1960181479780125,6.45811903389494,3.8697594807258047,6.686803139389327,137.94736000268173
2025-06-07 16:08:17.716116,Student Portal Upgrade,7.0664080872031665,3.497917614885937,6.878760489747221,0.605558732265874,5.978141050690487,4.8464276906934165,3.071844046768237,2.764927384253051,6.195397366189602,3.1435626207218728,3.4745091428787367,5.694744121719869,3.693388187667761,5.742581234109755,132.19476526863977
2025-06-07 16:08:17.716116,AI Tutoring,7.4074204063604485,3.6589942552294707,6.704400998437451,0.5574353842598937,6.748885001818665,6.03732560338193,3.108418903475744,2.82339902666348,4.850197355091442,3.296865186714755,3.746936536655619,6.6742402471479,3.9216888810539996,6.196581560567994,148.16179930067682
2025-06-07 16:08:17.716116,LMS Modernization,8.092442028807918,3.1786741203206472,6.416371331250595,0.32727713491017985,4.315913512708776,6.375258816349151,3.307016118130141,2.340540561395206,5.450868967629337,3.313349961561531,4.178657920010518,6.224778133283796,3.763950345068204,6.596482818853402,148.62001225835488
2025-06-07 16:08:17.716116,Mobile App Development,7.841176439497762,3.6138651029184006,6.590568786175065,0.3797074023338315,7.226761325037585,7.72000680399702,3.0486417017122194,3.2970370194220173,5.967871922651767,2.995267146988615,3.2840161162800294,7.12807318459132,4.027638726120273,6.474162141648749,144.63727054355115
2025-06-07 16:08:17.716116,Library Digital Access,7.208604532281032,3.373902666463961,7.130967587934819,0.5344752233798852,6.237562976465979,7.045780222322795,3.486732770790038,2.8847498757058,5.330883467267951,3.358875667541773,3.5338793368812365,6.678239975960971,3.778738635553397,6.923296920801525,137.3579813564508
2025-06-07 16:08:17.716116,Cloud Migration,8.450344579771402,3.5734589030550032,6.507161990741326,0.4627083490071032,5.967054019573198,6.008759957384586,3.1372186111940135,2.994274025761049,5.410107470501525,3.394708462840315,3.860965330801341,7.4379916077175725,3.826114016573898,6.12472695211981,135.86979346499209
2025-06-07 16:08:17.716116,Data Analytics Platform,7.2168255949553295,3.7330658084944823,6.185335161203453,0.7457818181139715,6.41336575376738,5.612400792231234,3.550920297075345,1.9369266826682106,5.408409959970571,3.0979679871336265,3.613920483750377,6.42745409900364,3.7687365243943023,5.70479265158399,145.40036332323942
2025-06-07 16:08:17.716116,Virtual Reality Lab,7.965139008040627,3.3228275653273998,6.650491889984393,0.48831414591319244,5.9690873411507175,7.401450483750192,3.137779245371258,2.677022736627034,6.1381900628242825,3.3647790168083884,3.6147658009176045,7.160216918181019,3.840994036188562,6.071057538552974,132.13493883720116
2025-06-08 16:08:17.716116,Student Portal Upgrade,8.37137093990455,3.720981340413275,6.891129331325155,0.6887375752406829,5.717357471694675,5.795849488252105,2.8677168629937517,1.955590180405029,6.3929785823394365,3.702795187366371,3.548613606781062,6.570535456255669,3.8657619567110384,7.1733630386262215,135.36583436996176
2025-06-08 16:08:17.716116,AI Tutoring,8.497879769803022,3.6192301361445773,6.532209126937751,0.5597849687956395,7.2747512021883365,6.042708178727283,3.1257783298900526,2.926151174095867,5.713873561848253,3.1393601455772897,3.6171728505311815,7.209820739761081,3.953841905980549,5.685845987803731,149.1851008302289
2025-06-08 16:08:17.716116,LMS Modernization,7.919828044344831,3.6348484915614954,7.316271524709174,0.624675763320119,6.7710175575039315,4.127863608378801,3.293122713321115,2.5129008750411863,5.997782711088177,3.17766096378967,3.8155549978101373,7.308796786752627,3.9001303009629233,5.481840377599092,146.54804067339217
2025-06-08 16:08:17.716116,Mobile App Development,7.766025950472484,3.226466801463066,6.773091498998401,0.6145290637394412,5.209655711846622,5.939355080831422,3.209552274117703,2.774732064628948,5.713566101322286,3.3950864694617042,3.589598819176248,6.638054456038945,3.9572828466631056,7.609042424213316,140.71131506998685
2025-06-08 16:08:17.716116,Library Digital Access,7.320365931414614,3.5841158308894467,6.730242449350913,0.46684422138303516,5.997178379769296,5.02901835940137,3.051207953275543,2.696108753617154,5.783465309643001,3.5921519939624504,3.2225094537148125,6.687609123289535,3.852451168506798,5.72297493714676,132.9740032086277
2025-06-08 16:08:17.716116,Cloud Migration,6.750654130038454,3.5781024763323055,6.775862777811744,0.39265566487916825,6.299235663633956,5.955544875626935,2.9802389083305267,2.7052775129279767,5.855467817343383,3.326453622539542,3.7886798065409377,7.297330042354901,4.018919283001978,5.897944070179524,139.31992725360277
2025-06-08 16:08:17.716116,Data Analytics Platform,6.6778949040392455,3.746870845748253,7.198992459846675,0.644001160830908,7.259716240246742,6.945644149869862,3.2721517694424627,2.7092842653150515,7.129763325588926,3.417501053804263,4.113956169689355,6.433862548675071,3.8787313821173948,6.709639636548272,111.15774106677465
2025-06-08 16:08:17.716116,Virtual Reality Lab,7.545040093673856,3.8494624829683373,6.584390464469281,0.5329187263824513,5.540103098867711,5.471717347970293,3.000238778877025,3.035707921295481,6.2336312917770496,3.205732658167199,3.442435358897783,7.555319039208737,3.7780441661829642,6.72010353814047,141.59701465373266
2025-06-09 16:08:17.716116,Student Portal Upgrade,8.238527316187193,3.6612191238347815,6.5374029098119815,0.4197897485219099,5.792764173992525,4.705445682874958,3.1586760480766136,3.1310548504059366,5.404131911937696,3.174336448339841,3.680919114287352,7.497525936486294,3.9981368619881503,6.3169296357972975,130.05590127676567
2025-06-09 16:08:17.716116,AI Tutoring,7.705444970136305,3.797829811846709,7.094132323176266,0.5620699437378912,6.917503898247249,7.464419264180378,3.348505328175063,1.724439197850677,6.3460058217871165,3.351851562478978,3.671864178398889,6.675271173243683,3.8529636769593885,5.176742593122458,143.31021286487993
2025-06-09 16:08:17.716116,LMS Modernization,7.029314321880619,3.725039766204137,6.604287035815695,0.6484183750512279,7.233830957343517,5.8389106488899625,3.077842215423795,2.361892743550278,6.087501375230553,3.265482536179982,3.6399703711100315,6.336974761770191,3.9260477700674326,7.194718330396851,132.9548841577998
