date,application,daily_cost,monthly_cost,annual_cost,licenses_total,licenses_used,utilization_rate,cost_per_user,redundancy_index,consolidation_potential,support_cost,compliance_cost
2025-06-01 16:08:17.716116,Blackboard,511.7592009886511,14436.406791688176,180000.0,240,200,83.33333333333334,73.97260273972603,0.5619888322239254,No,73.97260273972603,24.657534246575345
2025-06-01 16:08:17.716116,Cisco WebEx,120.33898982667628,3882.176025937863,45000.0,230,161,70.0,22.972857993703737,0.7757935459021555,Yes,18.493150684931507,6.164383561643836
2025-06-01 16:08:17.716116,Google Workspace,249.85729620673814,7278.186420775752,90000.0,127,86,67.71653543307087,86.01465434851865,0.34444670222886264,No,36.986301369863014,12.328767123287673
2025-06-01 16:08:17.716116,Slack,170.24094726374943,4884.4149667999845,59999.99999999999,269,257,95.53903345724906,19.18874260433879,0.7214390691326719,No,24.65753424657534,8.21917808219178
2025-06-01 16:08:17.716116,Adobe Creative Cloud,338.1481857900474,10029.68704574554,119999.99999999999,205,124,60.48780487804878,79.54043305346885,0.5064806350055183,No,49.31506849315068,16.43835616438356
2025-06-01 16:08:17.716116,ServiceNow,286.45391074605044,8734.429197171985,110000.0,182,148,81.31868131868131,61.08848574602,0.4841136525566103,No,45.205479452054796,15.068493150684933
2025-06-01 16:08:17.716116,Tableau,258.76744428355454,7157.533748555846,90000.0,301,212,70.43189368770764,34.8927371413802,0.11265275453086461,No,36.986301369863014,12.328767123287673
2025-06-01 16:08:17.716116,Oracle Database,421.0886878815626,12513.246039921223,150000.0,383,326,85.11749347258485,37.81830405916463,0.6944563873459246,Yes,61.64383561643835,20.54794520547945
2025-06-01 16:08:17.716116,VMware vSphere,261.3811840829357,7815.10140246314,95000.0,219,177,80.82191780821918,44.11423264453215,0.5454328327301268,No,39.04109589041096,13.013698630136986
2025-06-02 16:08:17.716116,Office 365,817.7556186587526,23174.242615315285,285000.0,326,287,88.03680981595092,81.61901579876854,0.7244325886239793,Yes,117.12328767123287,39.04109589041096
2025-06-02 16:08:17.716116,Canvas LMS,602.8986741049705,18221.250859872318,220000.0,106,76,71.69811320754717,237.9235760634463,0.4447623856732048,Yes,90.41095890410959,30.136986301369866
2025-06-02 16:08:17.716116,Zoom,200.97477457070252,5871.153677937197,75000.0,423,366,86.52482269503547,16.84257803727824,0.5518306071350175,Yes,30.821917808219176,10.273972602739725
2025-06-02 16:08:17.716116,Blackboard,515.5362037973879,15408.292522517926,180000.0,260,221,85.0,66.94353189115478,0.35911109017881115,Yes,73.97260273972603,24.657534246575345
2025-06-02 16:08:17.716116,Cisco WebEx,121.20103115347209,3718.1459466377846,45000.0,119,86,72.26890756302521,43.00732717425932,0.5006047284195868,No,18.493150684931507,6.164383561643836
2025-06-02 16:08:17.716116,Google Workspace,241.78431006461545,7168.619118933133,90000.0,237,165,69.62025316455697,44.831880448318806,0.2879323998231098,Yes,36.986301369863014,12.328767123287673
2025-06-02 16:08:17.716116,Slack,165.3172810267126,5146.596874928605,59999.99999999999,204,177,86.76470588235294,27.861620617599257,0.5872208576724811,No,24.65753424657534,8.21917808219178
2025-06-02 16:08:17.716116,Adobe Creative Cloud,319.1973277024228,10031.812783716872,119999.99999999999,256,223,87.109375,44.2287609804042,0.3510527469073148,Yes,49.31506849315068,16.43835616438356
2025-06-02 16:08:17.716116,ServiceNow,296.0220778263688,9356.33159541135,110000.0,215,204,94.88372093023256,44.31909750201451,0.19563493200942017,No,45.205479452054796,15.068493150684933
2025-06-02 16:08:17.716116,Tableau,241.48582629693271,7626.102772545751,90000.0,273,225,82.41758241758241,32.87671232876713,0.6670793762754266,Yes,36.986301369863014,12.328767123287673
2025-06-02 16:08:17.716116,Oracle Database,393.76414440000985,11718.721063693956,150000.0,479,457,95.4070981210856,26.977608584874552,0.5395260904640453,No,61.64383561643835,20.54794520547945
2025-06-02 16:08:17.716116,VMware vSphere,265.530644750543,8039.180577504901,95000.0,387,370,95.60723514211887,21.103295075897815,0.7230037392722964,Yes,39.04109589041096,13.013698630136986
2025-06-03 16:08:17.716116,Office 365,776.0178424822342,23827.622864869576,285000.0,267,192,71.91011235955057,122.00342465753424,0.32970686723231235,No,117.12328767123287,39.04109589041096
2025-06-03 16:08:17.716116,Canvas LMS,589.8737193063624,18246.43822459054,220000.0,183,112,61.20218579234973,161.4481409001957,0.1213501749573346,No,90.41095890410959,30.136986301369866
2025-06-03 16:08:17.716116,Zoom,201.4369626302717,6187.242592107527,75000.0,298,219,73.48993288590604,28.147870144492398,0.32865586925722867,No,30.821917808219176,10.273972602739725
2025-06-03 16:08:17.716116,Blackboard,479.1363794382005,14976.331114910303,180000.0,171,102,59.64912280701754,145.04431909750204,0.1597432254956376,Yes,73.97260273972603,24.657534246575345
2025-06-03 16:08:17.716116,Cisco WebEx,125.74741081767775,3564.8703218531596,45000.0,477,421,88.25995807127882,8.785344743435395,0.19292179557007888,No,18.493150684931507,6.164383561643836
2025-06-03 16:08:17.716116,Google Workspace,235.25919904359145,7322.415461342725,90000.0,212,173,81.60377358490565,42.75872990735609,0.40346451630651947,No,36.986301369863014,12.328767123287673
2025-06-03 16:08:17.716116,Slack,156.581108110939,5159.6622318959635,59999.99999999999,587,488,83.13458262350937,10.105546822366943,0.6851860843585441,Yes,24.65753424657534,8.21917808219178
2025-06-03 16:08:17.716116,Adobe Creative Cloud,318.02611463246615,9524.157083182441,119999.99999999999,455,445,97.8021978021978,22.164075727258734,0.2751700287152168,No,49.31506849315068,16.43835616438356
2025-06-03 16:08:17.716116,ServiceNow,291.81239991282297,9434.034572937273,110000.0,224,167,74.55357142857143,54.138298744975806,0.5467894156903453,Yes,45.205479452054796,15.068493150684933
2025-06-03 16:08:17.716116,Tableau,244.9891947619206,7567.4263437580585,90000.0,313,241,76.99680511182109,30.694026033081343,0.13340128938415416,No,36.986301369863014,12.328767123287673
2025-06-03 16:08:17.716116,Oracle Database,421.55531960812476,11730.074164064083,150000.0,253,193,76.28458498023716,63.87962240045425,0.1812508483548414,Yes,61.64383561643835,20.54794520547945
2025-06-03 16:08:17.716116,VMware vSphere,265.5746566140006,7788.053537780514,95000.0,167,96,57.48502994011976,81.33561643835615,0.16848391245570105,No,39.04109589041096,13.013698630136986
2025-06-04 16:08:17.716116,Office 365,768.8210223316381,23341.90715085854,285000.0,438,390,89.04109589041096,60.06322444678609,0.5548415778499344,No,117.12328767123287,39.04109589041096
2025-06-04 16:08:17.716116,Canvas LMS,626.0464890974166,17649.83504494666,220000.0,137,59,43.06569343065693,306.4778267935918,0.11071317820326933,Yes,90.41095890410959,30.136986301369866
2025-06-04 16:08:17.716116,Zoom,206.2885777068506,6277.785885245429,75000.0,501,491,98.00399201596807,12.554752671372373,0.5310958150729397,No,30.821917808219176,10.273972602739725
2025-06-04 16:08:17.716116,Blackboard,469.80055778013474,14921.421407911428,180000.0,307,296,96.41693811074919,49.98148833765273,0.7581611689974703,No,73.97260273972603,24.657534246575345
2025-06-04 16:08:17.716116,Cisco WebEx,124.19219640417451,3561.226158045419,45000.0,504,445,88.29365079365078,8.311528397722027,0.6678429237152022,Yes,18.493150684931507,6.164383561643836
2025-06-04 16:08:17.716116,Google Workspace,243.76691435673143,7738.414937623171,90000.0,171,150,87.71929824561403,49.31506849315069,0.7337454493692447,No,36.986301369863014,12.328767123287673
2025-06-04 16:08:17.716116,Slack,159.69187594041162,4870.977082139823,59999.99999999999,356,334,93.82022471910112,14.764990566811582,0.12727419261716355,No,24.65753424657534,8.21917808219178
2025-06-04 16:08:17.716116,Adobe Creative Cloud,314.6692158397883,9684.469114810285,119999.99999999999,180,84,46.666666666666664,117.41682974559687,0.6914127176786182,No,49.31506849315068,16.43835616438356
2025-06-04 16:08:17.716116,ServiceNow,289.86250165435126,9218.967848137452,110000.0,483,467,96.68737060041408,19.359948373471006,0.5402599927459188,Yes,45.205479452054796,15.068493150684933
2025-06-04 16:08:17.716116,Tableau,244.55209393271292,7743.141777836897,90000.0,470,425,90.42553191489363,17.405318291700244,0.4835803182736612,Yes,36.986301369863014,12.328767123287673
2025-06-04 16:08:17.716116,Oracle Database,414.0790921338938,12614.36024625983,150000.0,530,457,86.22641509433963,26.977608584874552,0.18938281059572593,Yes,61.64383561643835,20.54794520547945
2025-06-04 16:08:17.716116,VMware vSphere,269.82906237943115,7856.526047290343,95000.0,178,145,81.46067415730337,53.84978743504959,0.26701780185323815,Yes,39.04109589041096,13.013698630136986
2025-06-05 16:08:17.716116,Office 365,800.6971833189409,22494.988788643073,285000.0,94,62,65.95744680851064,377.81705700397697,0.7317870346756967,No,117.12328767123287,39.04109589041096
2025-06-05 16:08:17.716116,Canvas LMS,591.8934006100643,18797.384467965734,220000.0,231,133,57.57575757575758,135.95632917911217,0.37244117511391417,No,90.41095890410959,30.136986301369866
2025-06-05 16:08:17.716116,Zoom,197.08123308464656,6053.001557418748,75000.0,522,494,94.6360153256705,12.478509234096833,0.7650433769355635,No,30.821917808219176,10.273972602739725
2025-06-05 16:08:17.716116,Blackboard,492.80674476682873,14178.009813823126,180000.0,193,101,52.331606217616574,146.48040146480403,0.16419290308093676,No,73.97260273972603,24.657534246575345
2025-06-05 16:08:17.716116,Cisco WebEx,125.41461110231965,3791.9741410248957,45000.0,135,74,54.81481481481482,49.98148833765273,0.654105330608094,Yes,18.493150684931507,6.164383561643836
2025-06-05 16:08:17.716116,Google Workspace,246.43776093787187,7069.974973162997,90000.0,150,88,58.666666666666664,84.05977584059777,0.4846702176266149,Yes,36.986301369863014,12.328767123287673
2025-06-05 16:08:17.716116,Slack,165.13834142736965,5033.012786570315,59999.99999999999,308,212,68.83116883116884,23.261824760920135,0.7780563607818944,Yes,24.65753424657534,8.21917808219178
2025-06-05 16:08:17.716116,Adobe Creative Cloud,332.65374454738395,9469.600447682751,119999.99999999999,190,123,64.73684210526316,80.18710324089542,0.1588747642804982,Yes,49.31506849315068,16.43835616438356
2025-06-05 16:08:17.716116,ServiceNow,298.2552537575254,9395.413643551607,110000.0,268,217,80.97014925373134,41.66403636134083,0.20262337518441786,Yes,45.205479452054796,15.068493150684933
2025-06-05 16:08:17.716116,Tableau,258.5746745383852,7304.255109189459,90000.0,261,214,81.99233716475096,34.566636794264504,0.35944950294682365,No,36.986301369863014,12.328767123287673
2025-06-05 16:08:17.716116,Oracle Database,430.9315505680632,12641.151187305544,150000.0,274,194,70.8029197080292,63.550345996328204,0.3633817098716411,Yes,61.64383561643835,20.54794520547945
2025-06-05 16:08:17.716116,VMware vSphere,257.0983071401683,7968.353544724789,95000.0,394,324,82.23350253807106,24.099441907661085,0.2741069081012016,Yes,39.04109589041096,13.013698630136986
2025-06-06 16:08:17.716116,Office 365,761.5888820695463,23202.59666903592,285000.0,164,88,53.65853658536586,266.18929016189287,0.5000311176435075,No,117.12328767123287,39.04109589041096
2025-06-06 16:08:17.716116,Canvas LMS,617.5698283392859,18232.940780723635,220000.0,414,366,88.40579710144928,49.40489557601617,0.7735207839321794,Yes,90.41095890410959,30.136986301369866
2025-06-06 16:08:17.716116,Zoom,213.053406743619,5993.997434703771,75000.0,452,418,92.47787610619469,14.747329094841712,0.774255777608428,No,30.821917808219176,10.273972602739725
2025-06-06 16:08:17.716116,Blackboard,495.91257724812743,14532.19356073944,180000.0,263,222,84.4106463878327,66.64198445020364,0.13038054830872095,Yes,73.97260273972603,24.657534246575345
2025-06-06 16:08:17.716116,Cisco WebEx,123.9516281638519,3872.20778714679,45000.0,297,252,84.84848484848484,14.67710371819961,0.4661684909191042,Yes,18.493150684931507,6.164383561643836
2025-06-06 16:08:17.716116,Google Workspace,241.50806992206816,7764.039647282002,90000.0,377,354,93.89920424403184,20.896215463199447,0.5878475391046705,Yes,36.986301369863014,12.328767123287673
2025-06-06 16:08:17.716116,Slack,156.91144734807875,4823.488696237264,59999.99999999999,289,193,66.78200692041523,25.5518489601817,0.7652880388535912,No,24.65753424657534,8.21917808219178
2025-06-06 16:08:17.716116,Adobe Creative Cloud,315.8385555924126,9700.924995416182,119999.99999999999,492,407,82.72357723577237,24.233448890983137,0.21877593272689588,No,49.31506849315068,16.43835616438356
2025-06-06 16:08:17.716116,ServiceNow,296.9503411185934,9116.730183317226,110000.0,156,139,89.1025641025641,65.04385532669755,0.1544142458754894,Yes,45.205479452054796,15.068493150684933
2025-06-06 16:08:17.716116,Tableau,245.4223770450945,7051.302210409879,90000.0,350,277,79.14285714285715,26.70491073636319,0.295834455018262,Yes,36.986301369863014,12.328767123287673
2025-06-06 16:08:17.716116,Oracle Database,418.5505961323512,11912.815404671783,150000.0,347,261,75.21613832853026,47.23665564478035,0.7376490291456897,Yes,61.64383561643835,20.54794520547945
2025-06-06 16:08:17.716116,VMware vSphere,258.10430424250836,7871.592731606946,95000.0,530,439,82.83018867924528,17.786376259868316,0.7434235862848917,No,39.04109589041096,13.013698630136986
2025-06-07 16:08:17.716116,Office 365,809.4049886322238,22359.3478436734,285000.0,400,361,90.25,64.88824801730352,0.11845688214807641,Yes,117.12328767123287,39.04109589041096
2025-06-07 16:08:17.716116,Canvas LMS,601.5565528796159,18959.69532449105,220000.0,497,423,85.11066398390342,42.74749829981541,0.3637172789565586,No,90.41095890410959,30.136986301369866
2025-06-07 16:08:17.716116,Zoom,215.13522735235486,6375.27878823434,75000.0,210,112,53.333333333333336,55.03913894324853,0.6868300932977965,No,30.821917808219176,10.273972602739725
2025-06-07 16:08:17.716116,Blackboard,469.1673845668109,14166.28463723378,180000.0,164,154,93.90243902439023,96.06831524639745,0.5842000780182385,Yes,73.97260273972603,24.657534246575345
2025-06-07 16:08:17.716116,Cisco WebEx,129.41059114200706,3719.1322746749443,45000.0,414,400,96.61835748792271,9.246575342465754,0.6382911906263574,Yes,18.493150684931507,6.164383561643836
2025-06-07 16:08:17.716116,Google Workspace,243.56343820132076,7205.733985558906,90000.0,334,251,75.1497005988024,29.47115647001037,0.24353172995456746,Yes,36.986301369863014,12.328767123287673
2025-06-07 16:08:17.716116,Slack,166.1288981005624,4797.686862988009,59999.99999999999,154,100,64.93506493506493,49.31506849315068,0.5701904790840998,No,24.65753424657534,8.21917808219178
2025-06-07 16:08:17.716116,Adobe Creative Cloud,313.05812850510574,9861.204019705538,119999.99999999999,164,83,50.609756097560975,118.8314903449414,0.4333474877523099,Yes,49.31506849315068,16.43835616438356
2025-06-07 16:08:17.716116,ServiceNow,311.98355206439436,9088.02536108378,110000.0,487,428,87.88501026694045,21.124055818717196,0.4926565800747704,No,45.205479452054796,15.068493150684933
2025-06-07 16:08:17.716116,Tableau,248.79343308010613,7382.499756424626,90000.0,366,300,81.9672131147541,24.657534246575345,0.39437504506555254,Yes,36.986301369863014,12.328767123287673
2025-06-07 16:08:17.716116,Oracle Database,419.34574389448863,11974.887322408245,150000.0,413,390,94.43099273607749,31.61222339304531,0.19546003291073885,No,61.64383561643835,20.54794520547945
2025-06-07 16:08:17.716116,VMware vSphere,263.08721800177506,7914.9140593489055,95000.0,322,275,85.40372670807453,28.393524283935243,0.488370925979558,Yes,39.04109589041096,13.013698630136986
2025-06-08 16:08:17.716116,Office 365,784.5266294428073,23309.66693846786,285000.0,557,496,89.04847396768402,47.22713212549712,0.7373298948822912,No,117.12328767123287,39.04109589041096
2025-06-08 16:08:17.716116,Canvas LMS,614.6523867749486,18618.277731355505,220000.0,356,296,83.14606741573034,61.08848574602,0.42154276556232073,Yes,90.41095890410959,30.136986301369866
2025-06-08 16:08:17.716116,Zoom,200.51187099244433,6139.1932743934485,75000.0,405,379,93.58024691358024,16.26486427874363,0.7860228026998339,Yes,30.821917808219176,10.273972602739725
2025-06-08 16:08:17.716116,Blackboard,478.80644997099523,14912.358807163671,180000.0,585,499,85.2991452991453,29.64833777143328,0.33909424731958154,Yes,73.97260273972603,24.657534246575345
2025-06-08 16:08:17.716116,Cisco WebEx,118.70193500084925,3569.881818148383,45000.0,330,298,90.30303030303031,12.41151052679967,0.1971790208545871,No,18.493150684931507,6.164383561643836
2025-06-08 16:08:17.716116,Google Workspace,242.7698782189446,7690.774988149654,90000.0,450,437,97.11111111111111,16.92736904799223,0.4317731481840107,Yes,36.986301369863014,12.328767123287673
2025-06-08 16:08:17.716116,Slack,166.05921198149522,4795.322827022295,59999.99999999999,268,209,77.98507462686567,23.59572655174674,0.6752534457911145,No,24.65753424657534,8.21917808219178
2025-06-08 16:08:17.716116,Adobe Creative Cloud,318.14828989403003,9457.350444253534,119999.99999999999,192,141,73.4375,69.9504517633343,0.18444510977042058,Yes,49.31506849315068,16.43835616438356
2025-06-08 16:08:17.716116,ServiceNow,313.2503832653567,8705.443757366802,110000.0,160,61,38.125,148.21468672804852,0.33106965931710886,Yes,45.205479452054796,15.068493150684933
2025-06-08 16:08:17.716116,Tableau,253.95806463063397,7491.871520993274,90000.0,157,122,77.70700636942675,60.633280934201665,0.15723132236421034,No,36.986301369863014,12.328767123287673
2025-06-08 16:08:17.716116,Oracle Database,405.91586158529066,11715.52811225381,150000.0,228,156,68.42105263157895,79.03055848261327,0.7078107749249108,No,61.64383561643835,20.54794520547945
2025-06-08 16:08:17.716116,VMware vSphere,252.70909197725683,7707.080956974092,95000.0,223,162,72.6457399103139,48.19888381532217,0.43916608963371495,No,39.04109589041096,13.013698630136986
2025-06-09 16:08:17.716116,Office 365,783.2632164061528,23941.208856136167,285000.0,173,77,44.50867052023121,304.2163316135919,0.14363895375786903,Yes,117.12328767123287,39.04109589041096
2025-06-09 16:08:17.716116,Canvas LMS,614.0209345722556,18705.01601078958,220000.0,377,361,95.75596816976127,50.089173908093954,0.6247313624060112,No,90.41095890410959,30.136986301369866
2025-06-09 16:08:17.716116,Zoom,206.14966985866485,6005.632502240586,75000.0,370,323,87.29729729729729,19.084778828618685,0.2884702616645667,Yes,30.821917808219176,10.273972602739725
2025-06-09 16:08:17.716116,Blackboard,496.30512782558645,15298.584636641324,180000.0,160,77,48.125,192.1366304927949,0.16244303009843936,No,73.97260273972603,24.657534246575345
2025-06-09 16:08:17.716116,Cisco WebEx,128.10239113240968,3733.246523917251,45000.0,383,349,91.12271540469973,10.597794088785966,0.5753716234011428,Yes,18.493150684931507,6.164383561643836
2025-06-09 16:08:17.716116,Google Workspace,236.3898153227036,7424.708948742488,90000.0,309,282,91.2621359223301,26.231419411250368,0.5107887826146155,No,36.986301369863014,12.328767123287673
2025-06-09 16:08:17.716116,Slack,162.39078289234993,4851.34364410122,59999.99999999999,565,473,83.71681415929203,10.42601870891135,0.7297531780015086,No,24.65753424657534,8.21917808219178
2025-06-09 16:08:17.716116,Adobe Creative Cloud,324.03605674184695,10342.864354973899,119999.99999999999,343,275,80.17492711370262,35.865504358655045,0.5240423735498211,Yes,49.31506849315068,16.43835616438356
2025-06-09 16:08:17.716116,ServiceNow,293.09222130092553,8919.363699979285,110000.0,517,486,94.00386847195358,18.60307796380856,0.4414668605661166,No,45.205479452054796,15.068493150684933
2025-06-09 16:08:17.716116,Tableau,241.27631922806748,7155.646221176942,90000.0,451,380,84.25720620842571,19.46647440519106,0.7277357972384977,Yes,36.986301369863014,12.328767123287673
2025-06-09 16:08:17.716116,Oracle Database,407.2765819310819,12923.480486599652,150000.0,476,436,91.59663865546219,28.276988814879978,0.17842723151763668,No,61.64383561643835,20.54794520547945
2025-06-09 16:08:17.716116,VMware vSphere,269.7871717698433,8055.796000604232,95000.0,353,269,76.20396600566572,29.026837093242346,0.28053197893145787,No,39.04109589041096,13.013698630136986
2025-06-10 16:08:17.716116,Office 365,814.3485361373595,23557.622667197014,285000.0,555,484,87.2072072072072,48.3980527567078,0.50012888262893,Yes,117.12328767123287,39.04109589041096
2025-06-10 16:08:17.716116,Canvas LMS,584.9635789679127,18928.427627103545,220000.0,275,222,80.72727272727272,81.45131432802665,0.5976667351857239,No,90.41095890410959,30.136986301369866
2025-06-10 16:08:17.716116,Zoom,200.1865013509948,5926.954207031015,75000.0,303,274,90.42904290429043,22.4977502249775,0.5274340297091429,No,30.821917808219176,10.273972602739725
2025-06-10 16:08:17.716116,Blackboard,493.45170195744726,15433.665054297931,180000.0,133,87,65.41353383458647,170.05196032120926,0.32444953451166003,Yes,73.97260273972603,24.657534246575345
2025-06-10 16:08:17.716116,Cisco WebEx,121.27320342978805,3563.413647634963,45000.0,225,210,93.33333333333333,17.61252446183953,0.14436247933093743,No,18.493150684931507,6.164383561643836
2025-06-10 16:08:17.716116,Google Workspace,251.12642172854382,7092.395589138404,90000.0,457,435,95.18599562363238,17.005196032120928,0.1971773414094143,Yes,36.986301369863014,12.328767123287673
